document,meanSentenceLength,meanWordSyllables,Flesch.Kincaid,Flesch,Dale.Chall,Bormuth.GP
3141356,17.514819587628867,1.415369900305338,7.942144462778245,69.31716455272515,37.669841989962265,78515842.44542378
6791278,14.24041483343809,1.382649570763357,6.279026720048471,75.40882525748036,36.160740119395534,42194104.72677097
5374538,13.132411067193676,1.3926260346124906,5.9646275246329274,75.68944023858174,40.24187187906149,28301605.340994634
29083710,11.795531811559009,1.3794622637625067,5.287912118905595,78.16002769695956,41.67581932869188,23598869.319495447
5425292,22.60330578512397,1.4171846435100548,9.948068049616996,63.99882378714857,30.23735703385862,176863260.12227947
6688402,20.126050420168067,1.332776617954071,7.9859237557235865,73.65415694461502,38.05457009526148,119118257.88538231
4495224,16.293296089385475,1.425167152408709,7.581357873283107,69.72816337549696,36.87814687096245,59041831.226037085
1778728,NA,NA,NA,NA,NA,NA
2164746,22.065217391304348,1.3233990147783252,8.631543156992933,72.47924769757981,31.857512315270935,161358672.5719426
5668090,15.64935064935065,1.3684647302904565,6.661130570674143,75.1787929083365,37.7496658942717,50902535.75835077
3075851,11.699738903394255,1.3048426690470878,4.370041667079395,84.57007521167122,44.56364523141806,17703373.311705176
1129395,15.698412698412698,1.3437815975733063,6.389003803745968,77.21718795640939,38.1832620732823,51780022.92239494
4569516,17.362204724409448,1.4263038548752835,8.011645330048033,68.54705608227545,34.22642794650668,74704492.3457203
590858,20.27478448275862,1.4377358490566037,9.28244896714379,64.62364091981136,32.838195677398815,124943608.29204877
689108,17.632075471698112,1.3905831995719635,7.695391188911433,71.29510471243832,34.7043869186428,77869430.43605363
6513952,19.057142857142857,1.3084707646176912,7.282240736774472,76.79537331334335,41.81397365602913,102164362.65087426
1910388,12.548974943052391,1.349972771827918,5.233778935359865,79.89009393616,41.315673314585794,25056271.191210635
20388826,14.364500792393027,1.3886095700416088,6.397748235524265,74.77866207020098,36.353853487418526,52250435.15881194
24671146,16.16888888888889,1.380703683342496,7.00817013010812,73.61604616700264,37.4105364852483,57750604.84392991
1044041,11.831168831168831,1.2821075740944017,4.153025218469786,86.36006286797728,40.71574707400174,18165719.615112163
3741475,12.165980795610425,1.3811027173300259,5.451744574782374,77.64523960633524,39.61325315857193,21494580.821222395
27660185,13.772727272727273,1.4356435643564356,6.721957695769579,71.4002362736274,37.46161466146615,33025130.272288132
19107937,21.102564102564102,1.4441069258809234,9.680461725394899,63.244451506371334,29.989048509206462,141997198.41757762
1587332,17.23076923076923,1.3683035714285714,7.275982142857142,73.5872870879121,36.84291208791209,70732706.25769049
12949146,22.95452498874381,1.3962771174139892,9.838334731095156,65.41111300320154,28.31241145593475,190030740.73210663
19186321,12.571428571428571,1.3125,4.800357142857145,83.03750000000002,43.81056277056277,22972813.891550973
31075244,19.804794520547944,1.4495071762061214,9.23805454224593,64.10482645460598,31.517036584557005,116426027.74203323
1040691,17.031976744186046,1.354668032087387,7.037553708863726,74.94262809005824,39.089973936936616,69610792.71706218
18464311,18.369955156950674,1.345416819235933,7.450200978194776,74.36723260833516,37.700295447989895,87934663.16532941
10518402,15.743174924165825,1.3493470348961678,6.47213323219945,76.70091829975591,34.822608574430056,56168818.677234106
14217660,17.760705289672543,1.293717203233584,6.60253806112858,79.35940873742119,38.958983723122685,78135129.54514812
1566029,15.98776758409786,1.3626625860749808,6.72464787348294,75.32616112019731,37.59544878319283,55656377.0781659
1236844,17.559055118110237,1.3756352765321376,7.490527759142214,72.6338146604993,37.655552416934434,76463986.14847206
16013105,28.068181818181817,1.3765182186234817,11.599505888847997,61.8923541589989,30.209877622377626,349342088.7872576
1234636,22.956521739130434,1.3759469696969697,9.599217720685115,67.12901679841899,31.606969696969696,184839787.36108723
712582,24.77777777777778,1.3539798206278026,10.050295216741407,67.13886273044346,31.247503736920777,235358824.97419235
21724588,21.450765864332602,1.429256350096909,9.641023618233245,64.14738542950391,32.5596774599657,149295636.2557957
749517,35.47142857142857,1.337494965767217,14.026297738910305,57.67942589609345,23.37892290432081,728736260.7114125
614315,15.496894409937887,1.375551102204409,6.685291825887806,74.73402892742008,34.954437446321215,49689347.993406095
1404538,18.844444444444445,1.3307783018867925,7.462517295597486,75.12404454926627,37.04980974842768,95598127.03809942
81655,14.640897755610972,1.475174586952819,7.527010250731546,67.1747187218464,32.560806438596074,47042001.94311541
1396450,18.492772667542706,1.2963120869750586,6.9186639666473475,78.39683318435421,40.05438322122315,91059421.80043039
1192371,15.278996865203762,1.2131719327041444,4.684237583338376,88.69247267504758,46.03135346789246,44331385.33222055
14090484,13.513011152416357,1.37111416781293,5.859221529634951,77.12303508332354,41.68702643138017,30512155.921092857
3994657,15.14109673444239,1.2961259868153332,5.609314370853465,81.81452832996382,43.09158685216045,49357365.74132727
4701779,21.684782608695652,1.3849624060150376,9.209621608368753,67.65712610330176,31.561309523809527,153816233.1103434
758091,13.78688524590164,1.3472057074910821,5.683912594296409,78.8677086216643,44.88538449542894,32417184.610754523
1216567,16.243243243243242,1.360232945091514,6.795613616944731,75.27240095336602,36.66903404236183,58491870.805842444
669660,14.023809523809524,1.33616298811545,5.646008974048026,79.5614445387663,39.80744239631336,34787917.58289888
12333630,17.145833333333332,1.4471445929526123,8.173181196840826,67.00354660287567,34.08513036654516,70964087.27796637
8288576,21.304347826086957,1.2994897959183673,8.052675244010647,75.27425022182787,39.16989795918367,140990739.7377576
669639,14.099236641221374,1.3741201949106658,6.1233205900221925,76.27370631971799,38.5839252015854,35496357.60893814
1112866,17.689672293942404,1.375249108821961,7.536911678736676,72.5339080153106,36.037677356408416,81506997.55967309
6635128,18.939890710382514,1.3987946399948707,8.302334128988655,69.27298438539567,37.02591664853582,101780206.34106281
3178496,12.334821428571429,1.3248280854144046,4.853551765032833,82.23470022394137,42.33750741624011,21954045.82017606
262181,30.431818181818183,1.344286781179985,12.140993108832916,62.22004285762783,32.85641438658429,448368452.0561623
8099296,13.00986971969996,1.364346260443851,5.583135063920427,78.20628860095476,40.844587396997895,37845870.054923475
25183585,15.385093167701863,1.3552684699232944,6.402354280498603,76.56341787927194,39.155379779687415,47612576.18202287
1154035,14.90625,1.3721174004192873,6.414422824947589,75.62402417452833,40.47045269916143,43647974.323480956
4124235,14.771523178807946,1.346446984980946,6.058968462510261,77.93248904412192,42.52626590866242,43126191.9299326
2738696,15.976565656565656,1.3830863385767032,6.961279401265706,73.60968161499676,37.590503822709415,58932452.068394646
80756,13.735849056603774,1.3928571428571428,6.202695417789759,75.0573989218329,40.298363052042305,31870694.155325685
3180743,25.039473684210527,1.3168681029952707,9.714438352186303,70.01289269712643,30.822868255109658,242847576.87610656
30786557,18.63985807214666,1.3723032994923858,7.872723582147351,71.81868491971534,37.12660072209698,95583624.92153066
3705075,17.54973821989529,1.3994630071599046,7.768061390246036,70.62744530107837,33.9789861175324,76899244.9751785
1099860,15.772357723577235,1.3922680412371133,6.989982398793064,73.04018062190934,37.15315564495851,52983132.7068733
1486405,16.371308016877638,1.4018041237113401,7.336098786376095,71.62549349688982,35.809467571447215,60653817.64731338
27357373,22.03076923076923,1.356145251396648,9.004513966480449,69.74388096261283,34.734523420713366,160613690.90000665
4234235,15.773282442748092,1.3947221050739418,7.01930099254427,72.83162823135524,37.33159540791993,69120203.685069
1835383,13.28125,1.2941176470588236,4.86027573529412,83.87217830882354,45.22417279411765,27765302.163239755
3317219,23.128865979381445,1.349231112101627,9.35118485475796,69.2142489471302,32.24656497924129,189757567.1805987
2802488,12.491525423728813,1.2957937584803256,4.5720612653220805,84.53194972747971,45.58437527309523,22309467.190021344
3254117,10.370106761565836,1.318805765271105,4.016249667209717,84.7383738950752,44.879972937127675,11040707.24512164
2837453,15.085106382978724,1.5117872254684666,8.132280749889613,63.626417746644336,36.344651570558305,46461077.53537441
16680229,15.095412844036698,1.3878692111340707,6.674067700556346,74.09942070136037,40.80125520689875,45613128.142451644
3099917,17.066417600664177,1.3382871597791453,6.857691349652942,76.29349241801019,38.089591552474566,72422407.53505379
7939321,26.45,1.4031190926275992,11.282305293005674,61.28437476370513,30.215473534971647,290335264.84545153
1162215,20.5,1.3552367288378766,8.396793400286946,71.37447274031564,38.16059540889527,126547643.54421759
5297537,12.538061938061938,1.3747231208069735,5.52157698136644,77.8072911125972,38.93382482827198,30073117.71938966
3589887,18.877094972067038,1.3888724474696656,8.160761919248198,70.17613954741826,36.973620687089664,96670861.29738837
2585954,18.25390625,1.3802696340680505,7.816205119502996,71.53647411409293,34.429628141384015,86743641.9220559
262187,25.975806451612904,1.325985718720894,10.187195997035584,68.29116464782528,35.4981982570697,270251689.57595754
1105032,18.849802371541504,1.3239672887397778,7.384236932030564,75.6948179655002,38.463755885548714,96672442.83919807
4391495,22.263736263736263,1.361796643632774,9.162057537723879,69.02931164097502,34.899127604872916,165974048.141894
4793114,12.245733788395905,1.3979933110367893,5.682157247708517,76.13534609106581,40.855627632495114,21574489.878262907
33388531,15.99548532731377,1.3609935083262772,6.70796267590244,75.45953158837351,36.15109141543208,55966991.10329254
1155173,13.579091620986688,1.388252933883106,6.087230352005463,75.60602379818778,39.065996690114666,34828586.80292647
8513410,15.643366619115548,1.33275579062557,6.23743131083679,78.20584299467451,39.95147188964047,51396886.63674308
11804385,21.08957415565345,1.3443810054309984,8.49862978479063,71.6944491725493,34.677618703786976,140687175.46263945
30855092,12.28617125984252,1.2886283070637479,4.407420814690809,85.34658139366678,44.95726174418927,31390513.15592581
1263445,15.037049288785974,1.3189387773060255,5.837926794837632,79.99017441179248,39.342147234330525,48679584.067854434
25388575,19.08588351431392,1.4866556325643943,9.396031034842284,61.69176171802364,29.50070003168696,104545065.14046542
240648,15.141304347826088,1.3740129217516153,6.528461172321233,75.2250829067699,40.0492695620962,45099888.71250482
62656,19.013071895424837,1.3551048470264695,7.815335234128028,72.89486196770449,36.1852086492899,99003548.76573144
1531982,14.201074443591711,1.3065553393860787,5.365772037756496,81.88632772769216,43.147702646027206,39273824.33878309
17282273,15.512605042016807,1.325839653304442,6.1048238753789725,78.92367121279715,42.15464488287189,49137554.78227361
29721159,16.048724843151632,1.4078622706456951,7.281777482448344,71.4403961875753,36.55027941449397,78978228.35696864
1084890,15.884615384615385,1.4277643260694108,7.452619047619049,69.92325339914325,25.053336127149688,53907085.62548642
1665719,14.602373887240356,1.4222718959561065,6.887734188305796,71.68938810656446,36.83941993286207,41013203.30708722
6504280,20.59090909090909,1.3973509933774835,8.929196267308853,67.71933323299218,26.93355308047361,127142881.47807036
225400,14.899563318777293,1.365474794841735,6.333432273455617,76.1927755878303,40.744506468308614,42508008.764402226
3621090,18.565217391304348,1.434192037470726,8.57390082476326,66.65865797780268,35.660725995316156,92513193.16008866
4904830,17.745664739884393,1.3794788273615635,7.608659411421364,72.11924149422907,37.056794261075865,79031340.73125768
5242403,16.918709677419354,1.3338926174496644,6.7482296600995895,76.81519424117775,39.01652656419139,67207338.32974166
11837139,19.456521739130434,1.3430167597765363,7.845641243623998,73.46741255768765,37.89064245810056,105899769.89533551
15532401,19.620622568093385,1.424541398116014,8.871631299325383,66.40386581277046,35.13554335810977,112138272.73286822
1235539,13.475341028331584,1.3017442765924312,5.025965464840006,83.0299630565238,42.865852098954555,30783186.426252678
7912171,13.161764705882353,1.387709497206704,5.918060302333224,76.07558535984226,39.52732090042721,27781714.43416513
1181763,18.59090909090909,1.3936430317848412,8.105442320515671,70.06302678372973,30.616038008446324,92709724.41805151
1267603,15.053682572614107,1.4315813048047272,7.173595600015286,70.44373380231677,34.51541737761044,51580119.05435045
